Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,age,L(x),d(x),P(x),q(x),,
,18,100000,4.490399999995134,0.999955096,4.490400000004491e-05,,
,19,99995.5096,4.864381560008042,0.9999513539999999,4.864600000004865e-05,,
,20,99990.64521844,5.144768673111685,0.9999485475,5.1452500000025495e-05,,
,21,99985.50044976689,5.51864970457973,0.9999448055,5.5194500000029234e-05,,
,22,99979.9818000623,5.892470197359216,0.9999410635,5.8936500000032974e-05,,
,23,99974.08932986495,6.2662259580683894,0.9999373214999999,6.267850000003672e-05,,
,24,99967.82310390688,6.6399127944605425,0.9999335795000001,6.64204999999366e-05,,
,25,99961.18319111242,7.107040202521603,0.9999289020000001,7.109799999996725e-05,,
,26,99954.0761509099,7.57407009738381,0.9999242245,7.577549999999789e-05,,
,27,99946.50208081251,7.947495979213272,0.9999204825,7.951750000000163e-05,,
,28,99938.5545848333,8.227341567631811,0.9999176760000001,8.23239999998746e-05,,
,29,99930.32724326567,8.507118723369786,0.9999148695000001,8.51304999999553e-05,,
,30,99921.8201245423,8.880301959012286,0.9999111275000001,8.88724999998552e-05,,
,31,99912.93982258328,9.253386965196114,0.9999073855,9.26144999999628e-05,,
,32,99903.68643561809,9.62636956202914,0.9999036435,9.635649999996654e-05,,
,33,99894.06006605606,10.186147357919253,0.9998980304999999,0.00010196950000002408,,
,34,99883.87391869814,10.745756865857402,0.9998924175,0.00010758249999997777,,
,35,99873.12816183228,11.398619990228326,0.9998858690000001,0.00011413099999995835,,
,36,99861.72954184205,12.238104886215297,0.9998774495,0.00012255049999999274,,
,37,99849.49143695584,13.264106291971984,0.999867159,0.00013284099999997707,,
,38,99836.22733066387,14.383105762855848,0.999855933,0.0001440669999999883,,
,39,99821.84422490101,15.78178366101929,0.9998419005000001,0.00015809949999987248,,
,40,99806.06244123999,17.273185711557744,0.9998269325,0.00017306749999999134,,
,41,99788.78925552843,19.206797317572637,0.9998075255,0.00019247450000001008,,
,42,99769.58245821086,21.226617193315178,0.9997872436,0.0002127563999999515,,
,43,99748.35584101755,23.607233905349858,0.9997633321,0.00023666790000000115,,
,44,99724.7486071122,26.154331138401176,0.9997377347999999,0.00026226520000000047,,
,45,99698.5942759738,28.970776439658948,0.9997094164,0.0002905836000000035,,
,46,99669.62349953414,32.13316767344077,0.9996776032000001,0.00032239679999990624,,
,47,99637.4903318607,35.557073204778135,0.9996431356000001,0.0003568643999998902,,
,48,99601.93325865592,39.338381152105285,0.999605044,0.0003949559999999813,,
,49,99562.59487750381,43.49073356918234,0.9995631820000002,0.00043681799999986936,,
,50,99519.10414393463,48.02393889569794,0.99951744,0.00048255999999996746,,
,51,99471.08020503893,53.06060963605705,0.9994665725000001,0.0005334274999998897,,
,52,99418.01959540287,58.51800307477242,0.9994113943999999,0.0005886056000000217,,
,53,99359.5015923281,64.59757642928162,0.9993498601,0.0006501399000000049,,
,54,99294.90401589882,71.0881609141361,0.9992840704,0.0007159295999999916,,
,55,99223.81585498468,78.19197864062153,0.9992119636,0.0007880364000000357,,
,56,99145.62387634406,85.80109880157397,0.9991345952,0.0008654048000000067,,
,57,99059.82277754249,94.02424546441762,0.9990508336999999,0.0009491663000000354,,
,58,98965.79853207807,102.88130117836408,0.9989604357999999,0.0010395642000000176,,
,59,98862.91723089971,112.38458626010106,0.9988632281000001,0.0011367718999999528,,
,60,98750.5326446396,122.49956174312683,0.9987595048,0.0012404952000000789,,
,61,98628.03308289648,133.15292400561157,0.9986499485,0.0013500515000000525,,
,62,98494.88015889087,144.3791731573583,0.9985341454,0.0014658546000000001,,
,63,98350.50098573351,156.0406919777015,0.9984134225,0.0015865775,,
,64,98194.46029375581,267.3931875342241,0.9972769015000001,0.0027230984999998768,,
,65,97927.06710622158,306.71677932099556,0.996867906,0.0031320939999999915,,
,66,97620.35032690059,355.5237686203036,0.9963580978000001,0.003641902199999969,,
,67,97264.82655828029,411.6104286121699,0.9957681472000001,0.004231852799999976,,
,68,96853.21612966812,475.72722992535273,0.9950881627999999,0.004911837200000131,,
,69,96377.48889974276,549.216950999049,0.9943013980000001,0.005698601999999971,,
,70,95828.27194874371,633.051971443725,0.9933938914000001,0.006606108599999859,,
,71,95195.21997729999,728.3886055368057,0.9923484750000001,0.007651524999999896,,
,72,94466.83137176318,835.8335496283689,0.9911520950000001,0.008847904999999866,,
,73,93630.99782213481,964.6810132404353,0.989696991,0.010303008999999986,,
,74,92666.31680889438,1102.7295406911144,0.988099996,0.011900004000000018,,
,75,91563.58726820326,1267.445754547094,0.9861577534,0.013842246599999958,,
,76,90296.14151365617,1421.8443637883902,0.9842535424,0.01574645760000004,,
,77,88874.29714986778,1604.3185165430768,0.9819484534,0.018051546600000017,,
,78,87269.9786333247,1805.9916773594741,0.9793056936,0.020694306399999998,,0.8758749175903191
,79,85463.98695596523,2028.678486018718,0.976262768,0.023737232000000004,,
,80,83435.30846994651,2273.333415127505,0.9727533408000001,0.02724665919999992,,
,81,81161.975054819,2564.3728565072815,0.9684042576,0.03159574239999996,,
,82,78597.60219831172,2880.6712864580477,0.9633491200000001,0.03665087999999999,,
,83,75716.93091185368,3220.47616517992,0.9574668951000002,0.04253310489999987,,
,84,72496.45474667376,3573.5362948657275,0.9507074337999999,0.04929256620000006,,
,85,68922.91845180803,3929.8926739646995,0.9429813368000001,0.05701866319999997,,
,86,64993.02577784333,4275.017152712258,0.9342234478,0.06577655219999999,,
,87,60718.00862513107,4594.097967497255,0.9243371436,0.07566285640000005,,
,88,56123.910657633816,4868.521330348551,0.9132540610000001,0.08674593899999997,,
,89,51255.389327285266,5086.042580448404,0.9007705795,0.09922942050000003,,
,90,46169.34674683686,5226.1695613536795,0.8868043425000001,0.11319565749999996,,
,91,40943.17718548318,5199.66014076351,0.8730030129999999,0.126996987,,
,92,35743.51704471967,5084.072180081865,0.8577623972,0.14223760279999997,,
,93,30659.444864637808,4876.397705325267,0.840949576,0.15905042400000005,,
,94,25783.04715931254,4576.437293605981,0.822502078,0.17749792200000006,,
,95,21206.60986570656,4193.505845743348,0.8022547747,0.19774522530000005,,
,96,17013.10401996321,3739.8692018602214,0.7801771389000002,0.21982286109999985,,
,97,13273.23481810299,3252.16554069003,0.7549831985,0.24501680150000005,,
,98,10021.06927741296,2686.4362706984384,0.7319211956,0.2680788043999999,,
,99,7334.633006714522,2087.5358470387437,0.7153864624000001,0.2846135375999999,,
,100,5247.097159675778,1585.475898963944,0.6978375184000001,0.3021624816,,
,101,3661.621260711834,1174.725935153333,0.6791787431,0.3208212569,,
,102,2486.895325558501,847.0150802587063,0.6594086323000001,0.3405913676999999,,
,103,1639.8802452997948,592.9386031063534,0.6384256687,0.36157433130000005,,
,104,1046.9416421934413,401.9023697587619,0.616117696,0.383882304,,
,105,645.0392724346794,262.8657592633081,0.592481,0.40751899999999996,,
,106,382.1735131713713,164.67092335528045,0.5691200000000001,0.43087999999999993,,
,107,217.50258981609088,99.08982986841468,0.54442,0.45558,,
,108,118.4127599476762,57.03907122851579,0.518303,0.48169700000000004,,
,109,61.373688719160405,31.258294775244302,0.49068900000000004,0.509311,,
,110,30.115393943916104,30.115393943916104,0,1,,
